id_trial,Period,Rain,AccPrecip,Radn,MaxT,MinT,ThermalTime,AccTT,FracGrowthRate,NutrientStress,TempStress,WaterStress,Start_DOY,Length,End_DOY
41,1,2.4680645042850125,76.50999963283539,19.114676567815966,17.90322568339686,4.090967708056973,3.1441061542449567,97.46729078159365,0.2371290246926008,1,0.2371290246926008,1,115,30,145
41,2,5.3890908848155625,59.27999973297119,18.37479795109142,20.313636606389824,9.160000064156272,5.101854601021246,56.12040061123371,0.4777727408842607,1,0.4777727408842607,1,146,10,156
41,3,2.5557446619297597,120.1199991106987,21.3416230627831,24.595744680851062,12.79234043080756,7.086137278234286,333.04845207701146,0.7648829769580923,1,0.7648829769580923,1,157,46,203
41,4,2.173571450369699,30.43000030517578,20.0140255519322,25.747857230050222,13.337142876216344,8.865454335171094,124.11636069239532,0.8915357181004115,1,0.8915357181004115,1,204,13,217
41,5,1.0375000149011613,20.750000298023224,19.808665370941164,23.22150011062622,10.085999941825866,6.868025587676893,137.36051175353788,0.6504750001430512,1,0.6504750001430512,0.9980891683956655,218,19,237
41,6,5.9350001104176044,189.92000353336334,13.422454714775085,24.042812287807465,11.846875086426735,8.076189297754969,258.438057528159,0.7267187453806401,1,0.7267187453806401,0.9331071836995624,238,31,269
41,7,3.421562470495701,109.48999905586243,10.108819678425789,15.486875027418137,3.171562526607886,5.68547168334819,181.9350938671421,0.14540625157533213,1,0.14540625157533213,0.9999999999999999,270,31,301
41,8,1.206285732133048,42.22000062465668,6.23980143070221,7.976857203830566,-2.684571450522968,5.0430697248250995,176.50744036887846,0.013671428816659111,0.9912662030810854,0.013671428816659111,0.9999999999999999,302,34,336
41,9,0.117777771419949,1.059999942779541,3.7402575545840793,2.0622222177270384,-4.637777778837416,5,45,0,1,0,1,337,8,345
41,10,0,0,5.570285638173421,1.7733333375718858,-11.639999866485596,5,45,0,1,0,1,346,8,354
41,11,0.4708064506130834,14.594999969005585,5.519607643927297,-7.758709678246129,-18.51370974509947,0,0,0,1,0,1,355,30,19
42,1,2.4680645042850125,76.50999963283539,19.114676567815966,17.90322568339686,4.090967708056973,3.1441061542449567,97.46729078159365,0.2371290246926008,1,0.2371290246926008,1,115,30,145
42,2,5.3890908848155625,59.27999973297119,18.37479795109142,20.313636606389824,9.160000064156272,5.101854601021246,56.12040061123371,0.4777727408842607,1,0.4777727408842607,1,146,10,156
42,3,2.330566022755965,123.51999920606613,21.50998367453521,24.651320763354033,12.652075470618483,6.3808068512964295,338.1827631187108,0.7722075448845918,1,0.7722075448845918,1,157,52,209
42,4,2.0764285879475732,29.07000023126602,18.075798783983505,25.05714307512556,13.972857066563197,8.629177203849064,120.8084808538869,0.871214291027614,1,0.871214291027614,1,210,13,223
42,5,1.420000010728836,28.40000021457672,19.33808364868164,23.392500019073488,9.647500061988831,6.734832243789669,134.6966448757934,0.6501250040531159,1,0.6501250040531159,0.9813875855517764,224,19,243
42,6,5.298048862596837,217.22000336647034,12.748121133664759,22.374146159102278,9.08926835892404,6.473857468072734,265.42815619098207,0.5444268245431708,1,0.5444268245431708,0.9542922641374549,244,40,284
42,7,2.7867567442558907,103.10999953746796,7.37400078129124,11.382432512334875,0.6499999886428988,5.119863530317906,189.4349506217625,0.03727027145591942,1,0.03727027145591942,0.9999999999999999,285,36,321
