"","Site","Planting","Latitude","Longitude","Crop","Genetics"
"398","westlafayette_in","05/25/1993",40.399,-86.8592,"soybean",3
"399","westlafayette_in","05/25/1993",40.399,-86.8592,"soybean",4
"400","westlafayette_in","05/25/1993",40.399,-86.8592,"soybean",1
"401","lamberton_mn","05/26/1993",44.2306,-95.2676,"soybean",1
"402","lamberton_mn","05/26/1993",44.2306,-95.2676,"soybean",2
"403","ord_ne","05/26/1993",41.5991,-98.9151,"soybean",2
"404","ord_ne","05/26/1993",41.5991,-98.9151,"soybean",1
"405","pomeroy_ia","05/26/1993",42.5519,-94.6778,"soybean",1
"406","saginaw_mi","05/26/1993",43.4199,-83.95,"soybean",1
"407","saginaw_mi","05/26/1993",43.4199,-83.95,"soybean",2
"408","statecollege_pa","05/25/1993",40.791,-77.8568,"soybean",2
"409","statecollege_pa","05/25/1993",40.791,-77.8568,"soybean",1
"410","waseca_mn","05/26/1993",44.0826,-93.5026,"soybean",1
"411","waseca_mn","05/26/1993",44.0826,-93.5026,"soybean",2
"412","watertown_sd","05/25/1993",44.9096,-97.1539,"soybean",0
"413","watertown_sd","05/25/1993",44.9096,-97.1539,"soybean",1
"414","adelphia_nj","05/24/1993",40.2182,-74.2563,"soybean",2
"415","adelphia_nj","05/24/1993",40.2182,-74.2563,"soybean",3
"416","adelphia_nj","05/24/1993",40.2182,-74.2563,"soybean",4
"417","ames_ia","05/26/1993",42.0262,-93.6275,"soybean",2
"418","ames_ia","05/26/1993",42.0262,-93.6275,"soybean",3
"419","ames_ia","05/26/1993",42.0262,-93.6275,"soybean",1
"420","bluffton_in","05/25/1993",40.7426,-85.173,"soybean",2
"421","bluffton_in","05/25/1993",40.7426,-85.173,"soybean",3
"422","dekalb_il","05/26/1993",41.9299,-88.7478,"soybean",2
"423","dwight_il","05/25/1993",41.0985,-88.4238,"soybean",2
"424","grandjunction_ia","05/26/1993",42.033,-94.237,"soybean",2
"425","hartington_ne","05/26/1993",42.6207,-97.2669,"soybean",2
"426","hartington_ne","05/26/1993",42.6207,-97.2669,"soybean",1
"427","hoytville_oh","05/26/1993",41.19,-83.7844,"soybean",2
"428","hoytville_oh","05/26/1993",41.19,-83.7844,"soybean",3
"429","keystone_ia","05/26/1993",41.9997,-92.1983,"soybean",2
"430","urbana_il","05/24/1993",40.1106,-88.1972,"soybean",2
"431","urbana_il","05/24/1993",40.1106,-88.1972,"soybean",3
"432","urbana_il","05/24/1993",40.1106,-88.1972,"soybean",4
"433","columbia_mo","05/22/1993",38.9475,-92.3263,"soybean",3
"434","columbia_mo","05/22/1993",38.9475,-92.3263,"soybean",4
"435","elkpoint_sd","05/26/1993",42.6816,-96.68,"soybean",3
"436","fairfield_ia","05/25/1993",41.0071,-91.9673,"soybean",3
"437","fallscity_ne","05/24/1993",40.0623,-95.599,"soybean",3
"438","fallscity_ne","05/24/1993",40.0623,-95.599,"soybean",4
"439","georgetown_de","05/21/1993",38.6899,-75.3872,"soybean",3
"440","georgetown_de","05/21/1993",38.6899,-75.3872,"soybean",4
"441","griswold_ia","05/26/1993",41.2343,-95.1392,"soybean",3
"442","landisville_pa","05/24/1993",40.0901,-76.4064,"soybean",3
"443","landisville_pa","05/24/1993",40.0901,-76.4064,"soybean",4
"444","lexington_ky","05/20/1993",38.0423,-84.4587,"soybean",4
"445","lexington_ky","05/20/1993",38.0423,-84.4587,"soybean",3
"446","manhattan_ks","05/22/1993",39.1883,-96.605,"soybean",3
"447","manhattan_ks","05/22/1993",39.1883,-96.605,"soybean",4
"448","mountorab_oh","05/22/1993",39.0295,-83.9268,"soybean",4
"449","mountorab_oh","05/22/1993",39.0295,-83.9268,"soybean",3
"450","newton_il","05/22/1993",38.9881,-88.1647,"soybean",3
"451","newton_il","05/22/1993",38.9881,-88.1647,"soybean",4
"452","powhattan_ks","05/24/1993",39.7616,-95.634,"soybean",3
"453","powhattan_ks","05/24/1993",39.7616,-95.634,"soybean",4
"454","queenstown_md","05/22/1993",38.9863,-76.1693,"soybean",4
"455","queenstown_md","05/22/1993",38.9863,-76.1693,"soybean",3
"456","ridgway_il","05/19/1993",37.7978,-88.2603,"soybean",3
"457","ridgway_il","05/19/1993",37.7978,-88.2603,"soybean",4
"458","southcharleston_oh","05/24/1993",39.8249,-83.6415,"soybean",3
"459","southcharleston_oh","05/24/1993",39.8249,-83.6415,"soybean",4
"460","stuart_ia","05/26/1993",41.5003,-94.3187,"soybean",3
"461","tekamah_ne","05/26/1993",41.7779,-96.2248,"soybean",3
"462","tekamah_ne","05/26/1993",41.7779,-96.2248,"soybean",2
"463","topeka_ks","05/22/1993",39.0347,-95.6955,"soybean",3
"464","topeka_ks","05/22/1993",39.0347,-95.6955,"soybean",4
"465","vincennes_in","05/21/1993",38.6759,-87.5102,"soybean",4
"466","vincennes_in","05/21/1993",38.6759,-87.5102,"soybean",3
"467","beresford_sd","05/26/1993",43.0797,-96.7802,"soybean",2
"468","ashland_wi","05/22/1993",46.5801,-90.8715,"soybean",0
"469","casselton_nd","05/21/1993",46.8973,-97.2124,"soybean",0
"470","casselton_nd","05/21/1993",46.8973,-97.2124,"soybean",0
"471","crookston_mn","05/18/1993",47.7747,-96.6062,"soybean",0
"472","crookston_mn","05/18/1993",47.7747,-96.6062,"soybean",0
"473","moorhead_mn","05/21/1993",46.8674,-96.7457,"soybean",0
"474","moorhead_mn","05/21/1993",46.8674,-96.7457,"soybean",0
"475","shelly_mn","05/19/1993",47.4584,-96.8196,"soybean",0
"476","shelly_mn","05/19/1993",47.4584,-96.8196,"soybean",0
"477","morris_mn","05/24/1993",45.5861,-95.9046,"soybean",0
"478","rosemount_mn","05/25/1993",44.7466,-93.0662,"soybean",0
"479","spooner_wi","05/23/1993",45.827,-91.886,"soybean",0
"480","spooner_wi","05/23/1993",45.827,-91.886,"soybean",0
"481","ottawa_ks","05/21/1993",38.5998,-95.2643,"soybean",4
"482","ottawa_ks","05/21/1993",38.5998,-95.2643,"soybean",3
"483","portageville_mo","05/15/1993",36.4295,-89.6994,"soybean",4
"484","portageville_mo","05/15/1993",36.4295,-89.6994,"soybean",0
"485","portageville_mo","05/15/1993",36.4295,-89.6994,"soybean",0
"486","portageville_mo","05/15/1993",36.4295,-89.6994,"soybean",1
"487","ullin_il","05/17/1993",37.2777,-89.1752,"soybean",4
"488","mead_ne","05/26/1993",41.2135,-96.4824,"soybean",2
"489","mead_ne","05/26/1993",41.2135,-96.4824,"soybean",1
"490","lubbock_tx","05/03/1993",33.5665,-101.8867,"soybean",4
"491","boone_ia","05/26/1993",42.0531,-93.8773,"soybean",2
"492","boone_ia","05/26/1993",42.0531,-93.8773,"soybean",3
"493","boone_ia","05/26/1993",42.0531,-93.8773,"soybean",1
"494","wooster_oh","05/25/1993",40.8166,-81.9337,"soybean",3
"495","wooster_oh","05/25/1993",40.8166,-81.9337,"soybean",2
"496","adelphia_nj","05/24/1994",40.2182,-74.2563,"soybean",2
"497","adelphia_nj","05/24/1994",40.2182,-74.2563,"soybean",3
"498","adelphia_nj","05/24/1994",40.2182,-74.2563,"soybean",4
"499","ames_ia","05/26/1994",42.0262,-93.6275,"soybean",2
"500","ames_ia","05/26/1994",42.0262,-93.6275,"soybean",3
"501","ames_ia","05/26/1994",42.0262,-93.6275,"soybean",1
"502","arlington_wi","05/26/1994",43.3352,-89.3724,"soybean",2
"503","arlington_wi","05/26/1994",43.3352,-89.3724,"soybean",1
"504","arlington_wi","05/26/1994",43.3352,-89.3724,"soybean",0
"505","beresford_sd","05/26/1994",43.0797,-96.7802,"soybean",2
"506","bluffton_in","05/25/1994",40.7426,-85.173,"soybean",2
"507","bluffton_in","05/25/1994",40.7426,-85.173,"soybean",3
"508","brookings_sd","05/26/1994",44.3027,-96.7856,"soybean",1
"509","brookings_sd","05/26/1994",44.3027,-96.7856,"soybean",2
"510","brookings_sd","05/26/1994",44.3027,-96.7856,"soybean",0
"511","cedarrapids_ne","05/26/1994",41.5589,-98.1493,"soybean",2
"512","cedarrapids_ne","05/26/1994",41.5589,-98.1493,"soybean",1
"513","davidcity_ne","05/26/1994",41.2601,-97.1295,"soybean",2
"514","davidcity_ne","05/26/1994",41.2601,-97.1295,"soybean",3
"515","davidcity_ne","05/26/1994",41.2601,-97.1295,"soybean",1
"516","dekalb_il","05/26/1994",41.9299,-88.7478,"soybean",2
"517","dwight_il","05/26/1994",41.0985,-88.4238,"soybean",2
"518","grandjunction_ia","05/26/1994",42.033,-94.237,"soybean",2
"519","hartington_ne","05/26/1994",42.6207,-97.2669,"soybean",2
"520","hartington_ne","05/26/1994",42.6207,-97.2669,"soybean",1
"521","hoytville_oh","05/26/1994",41.19,-83.7844,"soybean",2
"522","hoytville_oh","05/26/1994",41.19,-83.7844,"soybean",3
"523","inghamcounty_mi","05/26/1994",42.6469,-84.3542,"soybean",2
"524","inghamcounty_mi","05/26/1994",42.6469,-84.3542,"soybean",1
"525","keystone_ia","05/26/1994",41.9997,-92.1983,"soybean",2
"526","westlafayette_in","05/25/1994",40.399,-86.8592,"soybean",2
"527","westlafayette_in","05/25/1994",40.399,-86.8592,"soybean",3
"528","westlafayette_in","05/25/1994",40.399,-86.8592,"soybean",4
"529","westlafayette_in","05/25/1994",40.399,-86.8592,"soybean",1
"530","lamberton_mn","05/26/1994",44.2306,-95.2676,"soybean",1
"531","lamberton_mn","05/26/1994",44.2306,-95.2676,"soybean",2
"532","urbana_il","05/24/1994",40.1106,-88.1972,"soybean",2
"533","urbana_il","05/24/1994",40.1106,-88.1972,"soybean",3
"534","urbana_il","05/24/1994",40.1106,-88.1972,"soybean",4
"535","waseca_mn","05/26/1994",44.0826,-93.5026,"soybean",1
"536","waseca_mn","05/26/1994",44.0826,-93.5026,"soybean",2
"537","wooster_oh","05/25/1994",40.8166,-81.9337,"soybean",3
"538","wooster_oh","05/25/1994",40.8166,-81.9337,"soybean",2
"539","columbia_mo","05/22/1994",38.9475,-92.3263,"soybean",3
"540","columbia_mo","05/22/1994",38.9475,-92.3263,"soybean",4
"541","elkpoint_sd","05/26/1994",42.6816,-96.68,"soybean",3
"542","fairfield_ia","05/25/1994",41.0071,-91.9673,"soybean",3
"543","fallscity_ne","05/24/1994",40.0623,-95.599,"soybean",3
"544","fallscity_ne","05/24/1994",40.0623,-95.599,"soybean",4
"545","georgetown_de","05/21/1994",38.6899,-75.3872,"soybean",3
"546","georgetown_de","05/21/1994",38.6899,-75.3872,"soybean",4
"547","griswold_ia","05/26/1994",41.2343,-95.1392,"soybean",3
"548","landisville_pa","05/24/1994",40.0901,-76.4064,"soybean",3
"549","landisville_pa","05/24/1994",40.0901,-76.4064,"soybean",4
"550","lexington_ky","05/20/1994",38.0423,-84.4587,"soybean",4
"551","lexington_ky","05/20/1994",38.0423,-84.4587,"soybean",3
"552","manhattan_ks","05/22/1994",39.1883,-96.605,"soybean",3
"553","manhattan_ks","05/22/1994",39.1883,-96.605,"soybean",4
"554","mountorab_oh","05/22/1994",39.0295,-83.9268,"soybean",4
"555","mountorab_oh","05/22/1994",39.0295,-83.9268,"soybean",3
"556","newton_il","05/22/1994",38.9881,-88.1647,"soybean",3
"557","newton_il","05/22/1994",38.9881,-88.1647,"soybean",4
"558","powhattan_ks","05/24/1994",39.7616,-95.634,"soybean",3
"559","powhattan_ks","05/24/1994",39.7616,-95.634,"soybean",4
"560","queenstown_md","05/22/1994",38.9863,-76.1693,"soybean",4
"561","queenstown_md","05/22/1994",38.9863,-76.1693,"soybean",3
"562","ridgway_il","05/19/1994",37.7978,-88.2603,"soybean",3
"563","ridgway_il","05/19/1994",37.7978,-88.2603,"soybean",4
"564","southcharleston_oh","05/24/1994",39.8249,-83.6415,"soybean",3
"565","southcharleston_oh","05/24/1994",39.8249,-83.6415,"soybean",4
"566","stuart_ia","05/26/1994",41.5003,-94.3187,"soybean",3
"567","tekamah_ne","05/26/1994",41.7779,-96.2248,"soybean",3
"568","tekamah_ne","05/26/1994",41.7779,-96.2248,"soybean",2
"569","topeka_ks","05/22/1994",39.0347,-95.6955,"soybean",3
"570","topeka_ks","05/22/1994",39.0347,-95.6955,"soybean",4
"571","vincennes_in","05/21/1994",38.6759,-87.5102,"soybean",4
"572","vincennes_in","05/21/1994",38.6759,-87.5102,"soybean",3
"573","greene_ia","05/26/1994",42.8969,-92.8043,"soybean",1
"574","kanawha_ia","05/26/1994",42.9342,-93.7933,"soybean",1
"575","pomeroy_ia","05/26/1994",42.5519,-94.6778,"soybean",1
"576","watertown_sd","05/25/1994",44.9096,-97.1539,"soybean",0
"577","watertown_sd","05/25/1994",44.9096,-97.1539,"soybean",1
"578","ashland_wi","05/22/1994",46.5801,-90.8715,"soybean",0
"579","casselton_nd","05/21/1994",46.8973,-97.2124,"soybean",0
"580","casselton_nd","05/21/1994",46.8973,-97.2124,"soybean",0
"581","crookston_mn","05/18/1994",47.7747,-96.6062,"soybean",0
"582","crookston_mn","05/18/1994",47.7747,-96.6062,"soybean",0
"583","moorhead_mn","05/21/1994",46.8674,-96.7457,"soybean",0
"584","moorhead_mn","05/21/1994",46.8674,-96.7457,"soybean",0
"585","shelly_mn","05/19/1994",47.4584,-96.8196,"soybean",0
"586","shelly_mn","05/19/1994",47.4584,-96.8196,"soybean",0
"587","morris_mn","05/24/1994",45.5861,-95.9046,"soybean",0
"588","rosemount_mn","05/25/1994",44.7466,-93.0662,"soybean",0
"589","spooner_wi","05/23/1994",45.827,-91.886,"soybean",0
"590","spooner_wi","05/23/1994",45.827,-91.886,"soybean",0
"591","belleville_il","05/21/1994",38.515,-89.9865,"soybean",4
"592","ottawa_ks","05/21/1994",38.5998,-95.2643,"soybean",4
"593","ottawa_ks","05/21/1994",38.5998,-95.2643,"soybean",3
"594","portageville_mo","05/15/1994",36.4295,-89.6994,"soybean",4
"595","portageville_mo","05/15/1994",36.4295,-89.6994,"soybean",0
"596","portageville_mo","05/15/1994",36.4295,-89.6994,"soybean",0
"597","portageville_mo","05/15/1994",36.4295,-89.6994,"soybean",1
"598","villaridge_il","05/17/1994",37.1587,-89.1948,"soybean",4
"599","boone_ia","05/26/1994",42.0531,-93.8773,"soybean",2
"600","boone_ia","05/26/1994",42.0531,-93.8773,"soybean",3
"601","boone_ia","05/26/1994",42.0531,-93.8773,"soybean",1
"602","adelphia_nj","05/24/1995",40.2182,-74.2563,"soybean",2
"603","adelphia_nj","05/24/1995",40.2182,-74.2563,"soybean",3
"604","adelphia_nj","05/24/1995",40.2182,-74.2563,"soybean",4
"605","ames_ia","05/26/1995",42.0262,-93.6275,"soybean",2
"606","ames_ia","05/26/1995",42.0262,-93.6275,"soybean",3
"607","ames_ia","05/26/1995",42.0262,-93.6275,"soybean",1
"608","davidcity_ne","05/26/1995",41.2601,-97.1295,"soybean",2
"609","davidcity_ne","05/26/1995",41.2601,-97.1295,"soybean",3
"610","davidcity_ne","05/26/1995",41.2601,-97.1295,"soybean",1
"611","hartington_ne","05/26/1995",42.6207,-97.2669,"soybean",2
"612","hartington_ne","05/26/1995",42.6207,-97.2669,"soybean",1
"613","hoytville_oh","05/26/1995",41.19,-83.7844,"soybean",2
"614","hoytville_oh","05/26/1995",41.19,-83.7844,"soybean",3
"615","inghamcounty_mi","05/26/1995",42.6469,-84.3542,"soybean",2
"616","inghamcounty_mi","05/26/1995",42.6469,-84.3542,"soybean",1
"617","keystone_ia","05/26/1995",41.9997,-92.1983,"soybean",2
"618","westlafayette_in","05/25/1995",40.399,-86.8592,"soybean",2
"619","westlafayette_in","05/25/1995",40.399,-86.8592,"soybean",3
"620","westlafayette_in","05/25/1995",40.399,-86.8592,"soybean",4
"621","westlafayette_in","05/25/1995",40.399,-86.8592,"soybean",1
"622","urbana_il","05/24/1995",40.1106,-88.1972,"soybean",2
"623","urbana_il","05/24/1995",40.1106,-88.1972,"soybean",3
"624","urbana_il","05/24/1995",40.1106,-88.1972,"soybean",4
"625","ord_ne","05/26/1995",41.5991,-98.9151,"soybean",2
"626","ord_ne","05/26/1995",41.5991,-98.9151,"soybean",1
"627","bluffton_in","05/25/1995",40.7426,-85.173,"soybean",2
"628","bluffton_in","05/25/1995",40.7426,-85.173,"soybean",3
"629","brookings_sd","05/26/1995",44.3027,-96.7856,"soybean",1
"630","brookings_sd","05/26/1995",44.3027,-96.7856,"soybean",2
"631","brookings_sd","05/26/1995",44.3027,-96.7856,"soybean",0
"632","dekalb_il","05/26/1995",41.9299,-88.7478,"soybean",2
"633","dwight_il","05/26/1995",41.0985,-88.4238,"soybean",2
"634","grandjunction_ia","05/26/1995",42.033,-94.237,"soybean",2
"635","lamberton_mn","05/26/1995",44.2306,-95.2676,"soybean",1
"636","lamberton_mn","05/26/1995",44.2306,-95.2676,"soybean",2
"637","waseca_mn","05/26/1995",44.0826,-93.5026,"soybean",1
"638","waseca_mn","05/26/1995",44.0826,-93.5026,"soybean",2
"639","wooster_oh","05/25/1995",40.8166,-81.9337,"soybean",3
"640","wooster_oh","05/25/1995",40.8166,-81.9337,"soybean",2
"641","greene_ia","05/26/1995",42.8969,-92.8043,"soybean",1
"642","kanawha_ia","05/26/1995",42.9342,-93.7933,"soybean",1
"643","pocahontas_ia","05/26/1995",42.7371,-94.6661,"soybean",1
"644","saginaw_mi","05/26/1995",43.4199,-83.95,"soybean",1
"645","saginaw_mi","05/26/1995",43.4199,-83.95,"soybean",2
"646","watertown_sd","05/25/1995",44.9096,-97.1539,"soybean",0
"647","watertown_sd","05/25/1995",44.9096,-97.1539,"soybean",1
"648","columbia_mo","05/22/1995",38.9475,-92.3263,"soybean",3
"649","columbia_mo","05/22/1995",38.9475,-92.3263,"soybean",4
"650","elkpoint_sd","05/26/1995",42.6816,-96.68,"soybean",3
"651","fairfield_ia","05/25/1995",41.0071,-91.9673,"soybean",3
"652","fallscity_ne","05/24/1995",40.0623,-95.599,"soybean",3
"653","fallscity_ne","05/24/1995",40.0623,-95.599,"soybean",4
"654","georgetown_de","05/21/1995",38.6899,-75.3872,"soybean",3
"655","georgetown_de","05/21/1995",38.6899,-75.3872,"soybean",4
"656","griswold_ia","05/26/1995",41.2343,-95.1392,"soybean",3
"657","lexington_ky","05/20/1995",38.0423,-84.4587,"soybean",4
"658","lexington_ky","05/20/1995",38.0423,-84.4587,"soybean",3
"659","manhattan_ks","05/22/1995",39.1883,-96.605,"soybean",3
"660","manhattan_ks","05/22/1995",39.1883,-96.605,"soybean",4
"661","mountorab_oh","05/22/1995",39.0295,-83.9268,"soybean",4
"662","mountorab_oh","05/22/1995",39.0295,-83.9268,"soybean",3
"663","newton_il","05/22/1995",38.9881,-88.1647,"soybean",3
"664","newton_il","05/22/1995",38.9881,-88.1647,"soybean",4
"665","powhattan_ks","05/24/1995",39.7616,-95.634,"soybean",3
"666","powhattan_ks","05/24/1995",39.7616,-95.634,"soybean",4
"667","queenstown_md","05/22/1995",38.9863,-76.1693,"soybean",4
"668","queenstown_md","05/22/1995",38.9863,-76.1693,"soybean",3
"669","ridgway_il","05/19/1995",37.7978,-88.2603,"soybean",3
"670","ridgway_il","05/19/1995",37.7978,-88.2603,"soybean",4
"671","southcharleston_oh","05/24/1995",39.8249,-83.6415,"soybean",3
"672","southcharleston_oh","05/24/1995",39.8249,-83.6415,"soybean",4
"673","stuart_ia","05/26/1995",41.5003,-94.3187,"soybean",3
"674","tekamah_ne","05/26/1995",41.7779,-96.2248,"soybean",3
"675","tekamah_ne","05/26/1995",41.7779,-96.2248,"soybean",2
"676","topeka_ks","05/22/1995",39.0347,-95.6955,"soybean",3
"677","topeka_ks","05/22/1995",39.0347,-95.6955,"soybean",4
"678","belleville_il","05/21/1995",38.515,-89.9865,"soybean",4
"679","ottawa_ks","05/21/1995",38.5998,-95.2643,"soybean",4
"680","ottawa_ks","05/21/1995",38.5998,-95.2643,"soybean",3
"681","portageville_mo","05/15/1995",36.4295,-89.6994,"soybean",4
"682","portageville_mo","05/15/1995",36.4295,-89.6994,"soybean",0
"683","portageville_mo","05/15/1995",36.4295,-89.6994,"soybean",0
"684","portageville_mo","05/15/1995",36.4295,-89.6994,"soybean",1
"685","ullin_il","05/17/1995",37.2777,-89.1752,"soybean",4
"686","casselton_nd","05/21/1995",46.8973,-97.2124,"soybean",0
"687","casselton_nd","05/21/1995",46.8973,-97.2124,"soybean",0
"688","morris_mn","05/24/1995",45.5861,-95.9046,"soybean",0
"689","rosemount_mn","05/25/1995",44.7466,-93.0662,"soybean",0
"690","crookston_mn","05/18/1995",47.7747,-96.6062,"soybean",0
"691","crookston_mn","05/18/1995",47.7747,-96.6062,"soybean",0
"692","moorhead_mn","05/21/1995",46.8674,-96.7457,"soybean",0
"693","moorhead_mn","05/21/1995",46.8674,-96.7457,"soybean",0
"694","eastlansing_mi","05/26/1995",42.7483,-84.4834,"soybean",2
"695","eastlansing_mi","05/26/1995",42.7483,-84.4834,"soybean",1
"696","brookings_sd","05/25/1996",44.3027,-96.7856,"soybean",1
"697","brookings_sd","05/25/1996",44.3027,-96.7856,"soybean",2
"698","brookings_sd","05/25/1996",44.3027,-96.7856,"soybean",0
"699","inghamcounty_mi","05/25/1996",42.6469,-84.3542,"soybean",2
"700","inghamcounty_mi","05/25/1996",42.6469,-84.3542,"soybean",1
"701","kanawha_ia","05/25/1996",42.9342,-93.7933,"soybean",1
"702","lamberton_mn","05/25/1996",44.2306,-95.2676,"soybean",1
"703","lamberton_mn","05/25/1996",44.2306,-95.2676,"soybean",2
"704","pocahontas_ia","05/25/1996",42.7371,-94.6661,"soybean",1
"705","waseca_mn","05/25/1996",44.0826,-93.5026,"soybean",1
"706","waseca_mn","05/25/1996",44.0826,-93.5026,"soybean",2
"707","greene_ia","05/25/1996",42.8969,-92.8043,"soybean",1
"708","hartington_ne","05/25/1996",42.6207,-97.2669,"soybean",2
"709","hartington_ne","05/25/1996",42.6207,-97.2669,"soybean",1
"710","westlafayette_in","05/24/1996",40.399,-86.8592,"soybean",2
"711","westlafayette_in","05/24/1996",40.399,-86.8592,"soybean",3
"712","westlafayette_in","05/24/1996",40.399,-86.8592,"soybean",4
"713","westlafayette_in","05/24/1996",40.399,-86.8592,"soybean",1
"714","ord_ne","05/25/1996",41.5991,-98.9151,"soybean",2
"715","ord_ne","05/25/1996",41.5991,-98.9151,"soybean",1
"716","saginaw_mi","05/25/1996",43.4199,-83.95,"soybean",1
"717","saginaw_mi","05/25/1996",43.4199,-83.95,"soybean",2
"718","watertown_sd","05/24/1996",44.9096,-97.1539,"soybean",0
"719","watertown_sd","05/24/1996",44.9096,-97.1539,"soybean",1
"720","bluffton_in","05/24/1996",40.7426,-85.173,"soybean",2
"721","bluffton_in","05/24/1996",40.7426,-85.173,"soybean",3
"722","butlerville_in","05/21/1996",39.0326,-85.5131,"soybean",4
"723","butlerville_in","05/21/1996",39.0326,-85.5131,"soybean",3
"724","columbia_mo","05/21/1996",38.9475,-92.3263,"soybean",3
